id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4646,15758513.0,Chiang,757.0,France,Male,42.0,5.0,0.0,2.0,1.0,1.0,102566.46,0.0
4647,15603436.0,Chiang,719.0,Spain,Female,41.0,9.0,0.0,2.0,1.0,1.0,107876.2,0.0
4648,15751180.0,Maclean,649.0,Spain,Male,51.0,8.0,0.0,1.0,1.0,1.0,117622.8,0.0
4649,15767391.0,Pagnotto,762.0,France,Female,46.0,6.0,121453.63,1.0,1.0,1.0,123982.14,0.0
4650,15626491.0,Walker,624.0,Germany,Male,37.0,4.0,124401.6,2.0,1.0,1.0,179866.01,0.0
4651,15587535.0,Ch'ien,531.0,Spain,Male,57.0,0.0,142987.46,1.0,1.0,0.0,92816.86,1.0
4652,15617476.0,Tien,678.0,France,Female,30.0,3.0,141356.47,1.0,1.0,1.0,151844.78,0.0
4653,15604813.0,Ruggiero,657.0,Germany,Female,47.0,2.0,139561.74,3.0,0.0,0.0,145796.49,1.0
4654,15755084.0,Eluemuno,658.0,Germany,Male,37.0,9.0,118862.08,2.0,0.0,0.0,103737.82,0.0
4655,15573077.0,Chinomso,653.0,France,Female,30.0,10.0,0.0,2.0,1.0,1.0,86330.32,0.0
4656,15806360.0,Nnamdi,625.0,France,Female,35.0,7.0,0.0,2.0,1.0,1.0,124906.59,0.0
4657,15716041.0,Chu,696.0,France,Male,28.0,5.0,0.0,2.0,1.0,0.0,142513.5,0.0
4658,15656330.0,Nnaife,703.0,Germany,Female,42.0,1.0,87099.85,1.0,1.0,0.0,121151.1,1.0
4659,15604345.0,Zhirov,724.0,Spain,Male,26.0,3.0,0.0,2.0,1.0,1.0,27286.1,0.0
4660,15800814.0,DeRose,598.0,France,Male,27.0,2.0,0.0,2.0,0.0,1.0,86935.07,0.0
4661,15752312.0,Lucciano,697.0,France,Female,40.0,2.0,0.0,2.0,0.0,1.0,151401.33,0.0
4662,15655360.0,Chiawuotu,579.0,Germany,Male,59.0,1.0,104449.8,1.0,1.0,1.0,137537.19,1.0
4663,15660211.0,Aksenov,624.0,Germany,Female,31.0,7.0,114435.47,2.0,1.0,1.0,101057.95,0.0
4664,15674442.0,Trevisano,749.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,86413.11,0.0
4665,15646764.0,Y?,553.0,France,Female,47.0,0.0,0.0,1.0,1.0,0.0,62449.07,1.0
4666,15700540.0,Chiedozie,739.0,France,Female,40.0,6.0,0.0,2.0,1.0,1.0,103760.53,0.0
4667,15662488.0,Ozioma,710.0,Spain,Female,39.0,4.0,0.0,1.0,1.0,0.0,80190.36,1.0
4668,15655252.0,Ch'iu,678.0,France,Male,38.0,4.0,0.0,2.0,1.0,1.0,55313.44,0.0
4669,15757933.0,Chuang,640.0,Spain,Female,49.0,8.0,0.0,1.0,1.0,1.0,165038.41,1.0
4670,15792721.0,Chukwudi,643.0,Germany,Female,51.0,4.0,120105.43,2.0,1.0,0.0,114442.66,1.0
4671,15806880.0,K?,749.0,France,Male,41.0,6.0,0.0,2.0,1.0,0.0,162683.06,0.0
4672,15592412.0,Pirozzi,554.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,168515.61,0.0
4673,15728773.0,Ch'iu,684.0,Spain,Male,37.0,2.0,103818.47,1.0,1.0,0.0,167810.26,0.0
4674,15721292.0,Chidozie,813.0,France,Female,28.0,2.0,0.0,2.0,1.0,0.0,79555.08,0.0
4675,15790564.0,Chidubem,573.0,Germany,Male,43.0,10.0,99685.06,1.0,1.0,1.0,113796.15,1.0
4676,15763613.0,Palermo,605.0,Spain,Female,37.0,5.0,0.0,1.0,1.0,1.0,86935.08,0.0
4677,15771535.0,Maclean,682.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,61251.25,0.0
4678,15605872.0,Mazzi,762.0,France,Male,35.0,4.0,0.0,2.0,0.0,0.0,147533.09,0.0
4679,15798975.0,Okwudiliolisa,742.0,Spain,Male,28.0,5.0,0.0,2.0,1.0,0.0,101371.05,0.0
4680,15680167.0,Shao,651.0,France,Female,46.0,5.0,0.0,2.0,0.0,1.0,27012.0,0.0
4681,15716186.0,O'Sullivan,624.0,Germany,Male,32.0,5.0,160777.9,2.0,0.0,1.0,97939.4,0.0
4682,15654562.0,Teng,516.0,Spain,Female,37.0,8.0,0.0,2.0,1.0,0.0,115462.27,0.0
4683,15572626.0,Okechukwu,681.0,France,Male,35.0,7.0,0.0,1.0,1.0,1.0,162697.93,0.0
4684,15591091.0,Fanucci,689.0,Germany,Male,44.0,3.0,110993.79,1.0,1.0,0.0,109291.39,0.0
4685,15756751.0,Hsueh,615.0,France,Female,33.0,2.0,0.0,2.0,1.0,0.0,148564.76,0.0
4686,15794868.0,Ch'eng,632.0,Germany,Male,36.0,8.0,116251.24,2.0,1.0,0.0,75844.58,0.0
4687,15686436.0,Lai,476.0,France,Male,29.0,3.0,0.0,2.0,1.0,0.0,48505.1,0.0
4688,15682533.0,Kao,543.0,Germany,Female,51.0,9.0,122334.21,1.0,1.0,0.0,115068.99,1.0
4689,15602844.0,Toscani,593.0,Germany,Male,31.0,9.0,132876.55,1.0,1.0,0.0,19842.22,0.0
4690,15714493.0,Lombardi,597.0,France,Female,40.0,3.0,0.0,1.0,1.0,0.0,79329.7,1.0
4691,15756875.0,Grosse,572.0,France,Male,34.0,4.0,0.0,1.0,1.0,1.0,168816.22,0.0
4692,15726250.0,Fanucci,850.0,Spain,Male,46.0,3.0,0.0,2.0,1.0,0.0,140168.36,0.0
4693,15692599.0,Chikwendu,548.0,France,Male,33.0,3.0,0.0,2.0,1.0,1.0,175743.68,0.0
4694,15582914.0,Shih,602.0,France,Male,42.0,3.0,0.0,2.0,0.0,1.0,24489.44,0.0
4695,15771483.0,Genovesi,704.0,France,Male,37.0,3.0,126679.69,1.0,1.0,0.0,64350.8,0.0
4696,15717056.0,Iadanza,727.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,71830.1,0.0
4697,15571148.0,Nwokike,624.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,176883.42,0.0
4698,15748327.0,Trevisani,581.0,France,Male,28.0,4.0,0.0,2.0,1.0,0.0,91829.17,0.0
4699,15794890.0,Chin,803.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,108739.15,0.0
4700,15651352.0,Uvarova,669.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,152992.04,0.0
4701,15655794.0,Scott,581.0,France,Male,59.0,4.0,0.0,2.0,0.0,0.0,101728.46,0.0
4702,15578096.0,Walker,577.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,121402.53,0.0
4703,15780256.0,Chidi,704.0,Germany,Female,33.0,4.0,90920.75,1.0,0.0,0.0,94488.82,0.0
4704,15665760.0,L?,535.0,Germany,Female,29.0,6.0,111093.59,2.0,0.0,0.0,174770.14,0.0
4705,15694510.0,Lucchese,651.0,France,Male,38.0,3.0,127864.4,1.0,1.0,1.0,77500.81,0.0
4706,15802585.0,Tsai,644.0,Germany,Male,36.0,4.0,135903.33,2.0,1.0,0.0,55725.04,0.0
4707,15774536.0,Chuang,554.0,Spain,Female,47.0,9.0,0.0,2.0,1.0,1.0,92816.86,0.0
4708,15583462.0,Pagnotto,693.0,Spain,Male,32.0,3.0,0.0,2.0,1.0,1.0,98618.78,0.0
4709,15591179.0,Chiu,571.0,France,Female,34.0,6.0,150200.23,1.0,1.0,0.0,114006.35,0.0
4710,15710689.0,Chukwumaobim,730.0,Spain,Male,36.0,0.0,107749.03,1.0,1.0,1.0,179952.16,0.0
4711,15648858.0,T'ao,628.0,France,Male,32.0,3.0,0.0,2.0,1.0,1.0,111342.66,0.0
4712,15756625.0,Chu,556.0,Germany,Female,38.0,5.0,132730.17,1.0,1.0,0.0,180969.55,1.0
4713,15672610.0,Walker,693.0,France,Female,61.0,10.0,0.0,2.0,1.0,1.0,102260.16,0.0
4714,15796790.0,Onyekachi,573.0,France,Female,25.0,7.0,122311.21,1.0,1.0,1.0,178123.86,0.0
4715,15779714.0,Martin,726.0,Germany,Male,45.0,4.0,116416.94,2.0,1.0,0.0,132404.64,1.0
4716,15643908.0,Trevisan,730.0,France,Female,33.0,8.0,0.0,2.0,1.0,0.0,93769.89,0.0
4717,15633650.0,Genovesi,684.0,France,Female,45.0,6.0,0.0,1.0,1.0,0.0,116471.19,1.0
4718,15806467.0,Nnamdi,651.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,156903.44,0.0
4719,15576683.0,Chiemezie,733.0,Spain,Male,35.0,5.0,111233.09,1.0,1.0,1.0,83084.33,0.0
4720,15677955.0,Ritchie,699.0,Germany,Female,46.0,8.0,117899.95,1.0,1.0,0.0,147980.56,1.0
4721,15749679.0,Teng,632.0,France,Female,32.0,3.0,0.0,2.0,1.0,0.0,102799.14,0.0
4722,15648047.0,Lueck,708.0,France,Female,31.0,9.0,63349.75,1.0,1.0,1.0,125445.8,0.0
4723,15792489.0,Ting,748.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,51548.14,0.0
4724,15689598.0,Nwankwo,634.0,France,Female,30.0,6.0,0.0,2.0,1.0,0.0,57553.98,0.0
4725,15714006.0,Wu,589.0,France,Male,44.0,1.0,0.0,2.0,0.0,0.0,53437.1,0.0
4726,15572762.0,Smith,627.0,France,Male,46.0,4.0,0.0,2.0,1.0,1.0,46941.41,0.0
4727,15627220.0,Tien,607.0,Spain,Male,31.0,8.0,126550.7,1.0,1.0,0.0,153955.38,0.0
4728,15779915.0,Illingworth,516.0,Germany,Male,30.0,8.0,125789.69,1.0,1.0,1.0,179634.69,0.0
4729,15692406.0,Hsiao,642.0,France,Male,60.0,9.0,132623.6,1.0,1.0,0.0,128521.16,1.0
4730,15742854.0,Onyemauchechukwu,572.0,France,Female,46.0,6.0,118336.95,1.0,1.0,0.0,103557.85,0.0
4731,15682540.0,Manna,523.0,Germany,Male,51.0,8.0,108716.59,4.0,1.0,0.0,140579.17,1.0
4732,15716347.0,Tretiakova,651.0,France,Male,31.0,7.0,0.0,2.0,1.0,1.0,141756.32,0.0
4733,15809837.0,Achebe,714.0,Spain,Male,28.0,9.0,0.0,2.0,1.0,0.0,64872.33,0.0
4734,15709941.0,Chiu,682.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,146875.86,0.0
4735,15572374.0,Tuan,726.0,France,Male,39.0,7.0,0.0,2.0,0.0,1.0,89566.64,0.0
4736,15644788.0,Uspenskaya,622.0,France,Male,36.0,9.0,0.0,2.0,1.0,1.0,55313.51,0.0
4737,15742845.0,Ts'ao,683.0,France,Female,37.0,5.0,0.0,2.0,1.0,0.0,38772.65,0.0
4738,15683892.0,Pinto,624.0,France,Male,28.0,3.0,0.0,2.0,1.0,0.0,127825.25,0.0
4739,15603914.0,Fenton,678.0,France,Male,23.0,6.0,146547.78,1.0,0.0,1.0,166677.35,0.0
4740,15772479.0,Trevisan,669.0,France,Female,38.0,7.0,0.0,1.0,1.0,0.0,153392.28,1.0
4741,15759733.0,Brown,752.0,Germany,Female,39.0,3.0,121528.71,1.0,1.0,0.0,135083.73,1.0
4742,15598892.0,Koger,609.0,Germany,Female,42.0,1.0,116968.91,3.0,0.0,0.0,132801.57,1.0
4743,15603914.0,Onwuamaeze,662.0,France,Male,28.0,6.0,0.0,1.0,0.0,1.0,93820.49,0.0
4744,15673837.0,Chidozie,703.0,Spain,Female,29.0,1.0,0.0,2.0,1.0,0.0,122373.42,0.0
4745,15703399.0,Chiekwugo,744.0,France,Male,32.0,10.0,0.0,1.0,1.0,1.0,103832.58,0.0
4746,15649450.0,Chidalu,558.0,Spain,Female,40.0,6.0,129654.88,1.0,1.0,0.0,86792.39,0.0
4747,15655875.0,Nnachetam,554.0,France,Male,49.0,9.0,0.0,1.0,1.0,0.0,111180.3,1.0
4748,15782454.0,Nwachinemelu,611.0,France,Male,34.0,1.0,0.0,2.0,0.0,1.0,82870.75,0.0
4749,15771299.0,Yobanna,589.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,180626.36,0.0
4750,15742269.0,Lucchese,543.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,176882.08,0.0
4751,15812497.0,Hsia,749.0,France,Male,26.0,2.0,0.0,2.0,0.0,0.0,127413.0,0.0
4752,15688876.0,Lucciano,554.0,Spain,Male,37.0,9.0,0.0,1.0,0.0,1.0,151733.43,0.0
4753,15628893.0,Chinonyelum,573.0,France,Male,42.0,3.0,0.0,1.0,1.0,0.0,45418.12,0.0
4754,15713144.0,Toscani,667.0,Germany,Male,33.0,2.0,121513.31,1.0,1.0,1.0,142783.98,1.0
4755,15791842.0,Chibueze,555.0,Germany,Female,56.0,5.0,122924.75,1.0,1.0,1.0,64345.61,1.0
4756,15572467.0,Y?,746.0,Germany,Female,33.0,1.0,131762.94,2.0,1.0,0.0,49667.28,1.0
4757,15661349.0,K'ung,678.0,France,Male,41.0,5.0,0.0,2.0,1.0,0.0,149853.89,0.0
4758,15786035.0,Hsia,718.0,France,Female,38.0,2.0,0.0,1.0,1.0,1.0,185821.41,0.0
4759,15574794.0,Smith,730.0,Spain,Male,44.0,9.0,152462.79,1.0,1.0,0.0,146511.2,0.0
4760,15643523.0,Lombardo,683.0,Spain,Female,31.0,1.0,0.0,1.0,1.0,0.0,172646.88,0.0
4761,15781347.0,Zuev,743.0,France,Male,32.0,7.0,82767.42,1.0,1.0,1.0,143668.56,0.0
4762,15617401.0,Walker,668.0,France,Female,29.0,5.0,83888.54,1.0,1.0,0.0,131778.58,0.0
4763,15661591.0,Onyekachukwu,568.0,Germany,Male,40.0,2.0,118547.72,1.0,1.0,0.0,119808.64,1.0
4764,15585067.0,Ch'ang,544.0,France,Female,44.0,3.0,0.0,1.0,1.0,0.0,51820.87,1.0
4765,15694237.0,Chiu,691.0,France,Male,33.0,1.0,87967.42,1.0,1.0,1.0,120801.65,0.0
4766,15644796.0,Tsou,614.0,Germany,Male,42.0,7.0,126273.95,1.0,1.0,0.0,162599.51,1.0
4767,15756655.0,Genovese,642.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,0.0,102999.33,0.0
4768,15592078.0,Chiang,686.0,France,Female,28.0,8.0,0.0,2.0,1.0,0.0,136812.02,0.0
4769,15626806.0,Kao,565.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,0.0,181419.29,0.0
4770,15749177.0,Tung,666.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,125877.22,0.0
4771,15580579.0,Ch'iu,577.0,France,Male,45.0,2.0,0.0,1.0,1.0,1.0,60906.12,0.0
4772,15758577.0,Chiazagomekpere,553.0,Spain,Male,43.0,6.0,0.0,1.0,0.0,0.0,184842.21,1.0
4773,15705860.0,Chu,739.0,France,Male,32.0,8.0,0.0,2.0,1.0,0.0,138536.09,0.0
4774,15661219.0,Trevisani,704.0,France,Male,39.0,8.0,0.0,1.0,1.0,0.0,148814.54,0.0
4775,15572735.0,Chikere,679.0,France,Female,31.0,4.0,0.0,2.0,1.0,1.0,169935.46,0.0
4776,15694518.0,K?,685.0,France,Female,44.0,6.0,0.0,1.0,1.0,1.0,170518.83,1.0
4777,15676810.0,Pagnotto,587.0,France,Female,42.0,6.0,0.0,1.0,1.0,1.0,91359.79,1.0
4778,15809901.0,Chibugo,677.0,Spain,Female,40.0,6.0,95858.71,1.0,1.0,0.0,126554.96,0.0
4779,15808868.0,Hsiung,742.0,Germany,Female,27.0,8.0,133964.3,2.0,1.0,1.0,52795.56,0.0
4780,15720644.0,Lo Duca,531.0,Spain,Female,37.0,1.0,122552.48,1.0,1.0,1.0,162719.39,0.0
4781,15582404.0,Erskine,729.0,France,Male,29.0,4.0,95441.27,1.0,1.0,1.0,103712.05,0.0
4782,15726250.0,Tien,594.0,Germany,Male,32.0,5.0,131394.56,2.0,1.0,1.0,181224.56,0.0
4783,15795747.0,Nwachukwu,673.0,France,Female,34.0,6.0,76548.6,1.0,1.0,1.0,52411.99,0.0
4784,15723216.0,Chin,722.0,Germany,Female,39.0,4.0,141796.43,2.0,1.0,0.0,152417.97,0.0
4785,15665340.0,Kao,596.0,France,Female,29.0,5.0,0.0,2.0,1.0,1.0,136902.01,0.0
4786,15685500.0,Onyekachi,678.0,France,Female,35.0,9.0,0.0,2.0,0.0,0.0,77867.23,0.0
4787,15643826.0,Folliero,662.0,France,Female,46.0,9.0,0.0,2.0,1.0,0.0,51362.82,0.0
4788,15706365.0,Ikedinachukwu,613.0,Germany,Male,45.0,6.0,122346.01,1.0,1.0,0.0,168085.97,1.0
4789,15678720.0,Hsiung,585.0,France,Male,31.0,8.0,0.0,1.0,1.0,1.0,140800.66,0.0
4790,15592761.0,Chukwuebuka,679.0,France,Male,30.0,2.0,0.0,1.0,1.0,1.0,180829.99,0.0
4791,15714572.0,Zaitsev,523.0,France,Female,31.0,2.0,0.0,2.0,1.0,0.0,98820.09,0.0
4792,15765643.0,Chukwudi,678.0,France,Male,37.0,5.0,0.0,2.0,1.0,0.0,176547.8,0.0
4793,15758813.0,K?,770.0,France,Male,60.0,5.0,0.0,1.0,0.0,0.0,82298.59,1.0
4794,15569641.0,O'Donnell,535.0,Spain,Male,35.0,4.0,153058.64,1.0,1.0,0.0,184514.01,1.0
4795,15651802.0,Kuo,516.0,Germany,Male,42.0,6.0,148021.39,1.0,0.0,0.0,121232.51,1.0
4796,15691446.0,Y?,582.0,Spain,Female,28.0,9.0,0.0,2.0,1.0,1.0,103604.65,0.0
4797,15752300.0,Ojiofor,656.0,France,Female,44.0,3.0,106937.05,1.0,1.0,0.0,168515.61,0.0
4798,15651460.0,P'eng,586.0,France,Male,52.0,5.0,0.0,3.0,1.0,0.0,54530.51,1.0
4799,15777892.0,Obialo,686.0,France,Male,37.0,1.0,0.0,2.0,0.0,1.0,177783.04,0.0
4800,15631604.0,Toscani,738.0,France,Female,35.0,7.0,0.0,1.0,1.0,1.0,26136.13,1.0
4801,15781451.0,Ts'ai,850.0,France,Male,43.0,7.0,122552.48,1.0,1.0,0.0,94790.34,0.0
4802,15642570.0,Palermo,667.0,France,Male,21.0,7.0,0.0,2.0,1.0,0.0,123547.94,0.0
4803,15694890.0,Ponomarev,686.0,France,Male,31.0,7.0,0.0,1.0,1.0,0.0,125962.02,0.0
4804,15704795.0,Lu,685.0,France,Female,57.0,4.0,138023.59,1.0,1.0,1.0,149814.68,0.0
4805,15643826.0,Ch'iu,651.0,France,Female,44.0,3.0,0.0,1.0,1.0,0.0,113796.15,1.0
4806,15739592.0,Mazzanti,605.0,France,Male,33.0,7.0,0.0,2.0,0.0,0.0,107429.72,0.0
4807,15589739.0,Frolova,602.0,France,Male,34.0,6.0,122947.92,1.0,1.0,1.0,103220.56,0.0
4808,15615896.0,Toscani,699.0,France,Male,34.0,7.0,0.0,1.0,1.0,1.0,166984.44,0.0
4809,15607827.0,Chu,593.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,91406.62,0.0
4810,15783865.0,Chukwuebuka,631.0,Spain,Female,37.0,9.0,0.0,2.0,1.0,1.0,132467.54,0.0
4811,15658813.0,Genovese,714.0,France,Female,30.0,8.0,0.0,2.0,1.0,0.0,163798.41,0.0
4812,15789955.0,Lucchese,659.0,Germany,Female,54.0,2.0,123845.36,1.0,1.0,0.0,131662.47,1.0
4813,15714493.0,Ekechukwu,620.0,France,Male,18.0,2.0,0.0,2.0,1.0,1.0,65612.12,0.0
4814,15757628.0,Ch'en,754.0,France,Male,36.0,7.0,0.0,2.0,1.0,0.0,61602.42,0.0
4815,15714391.0,Chukwufumnanya,712.0,Germany,Female,23.0,9.0,96748.89,2.0,1.0,1.0,187929.43,0.0
4816,15741403.0,Hsueh,675.0,France,Male,40.0,5.0,0.0,2.0,1.0,1.0,45414.12,0.0
4817,15626679.0,Hsu,704.0,France,Female,38.0,1.0,0.0,1.0,1.0,0.0,172782.69,1.0
4818,15793491.0,Tuan,592.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,139049.34,0.0
4819,15776096.0,Onio,581.0,Spain,Male,40.0,3.0,0.0,2.0,1.0,1.0,109538.35,0.0
4820,15677586.0,Zikoranachidimma,755.0,France,Female,29.0,8.0,0.0,2.0,1.0,0.0,180553.48,0.0
4821,15674573.0,Nnonso,596.0,France,Female,44.0,5.0,0.0,1.0,0.0,0.0,10333.78,1.0
4822,15664448.0,Lucchese,653.0,France,Male,42.0,2.0,0.0,1.0,1.0,0.0,45422.13,1.0
4823,15768151.0,Y?an,790.0,France,Male,57.0,10.0,0.0,2.0,1.0,1.0,132801.57,0.0
4824,15674880.0,Chukwuemeka,641.0,Germany,Male,52.0,7.0,137847.41,1.0,1.0,1.0,162053.92,1.0
4825,15714227.0,Chidubem,621.0,Spain,Female,30.0,6.0,0.0,1.0,1.0,1.0,173837.54,0.0
4826,15670039.0,Ch'iu,803.0,Spain,Female,50.0,0.0,0.0,1.0,1.0,0.0,134600.94,1.0
4827,15626243.0,Hsueh,605.0,France,Female,29.0,6.0,99097.33,1.0,1.0,1.0,167969.15,0.0
4828,15687959.0,Aksyonov,624.0,France,Male,63.0,8.0,118614.6,1.0,0.0,1.0,104852.6,0.0
4829,15777772.0,Pirozzi,604.0,Spain,Female,27.0,6.0,0.0,2.0,0.0,1.0,129508.96,0.0
4830,15765487.0,T'ien,611.0,France,Female,31.0,1.0,0.0,1.0,1.0,1.0,79618.79,0.0
4831,15806467.0,Hsueh,726.0,Germany,Male,31.0,4.0,124495.98,1.0,1.0,0.0,95611.47,1.0
4832,15663942.0,McWilliams,537.0,France,Male,50.0,7.0,110822.9,1.0,1.0,1.0,132979.43,0.0
4833,15755868.0,Macleod,509.0,France,Male,32.0,7.0,88902.21,1.0,1.0,0.0,166468.21,0.0
4834,15672467.0,Martin,562.0,France,Female,32.0,2.0,0.0,2.0,1.0,0.0,151924.9,0.0
4835,15738751.0,Chiganu,679.0,Spain,Female,38.0,2.0,0.0,2.0,1.0,0.0,91957.39,0.0
4836,15667460.0,Ch'ien,685.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,38970.14,0.0
4837,15689183.0,Ch'ien,757.0,France,Male,28.0,9.0,0.0,2.0,0.0,1.0,159344.43,0.0
4838,15752626.0,Onyemere,550.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,118913.53,0.0
4839,15691792.0,Hsueh,590.0,Spain,Female,37.0,6.0,0.0,2.0,1.0,1.0,82565.01,0.0
4840,15701687.0,Okwuoma,628.0,Spain,Female,29.0,4.0,0.0,1.0,1.0,0.0,47848.56,0.0
4841,15757588.0,H?,653.0,Germany,Female,36.0,4.0,113873.23,2.0,1.0,0.0,81453.2,0.0
4842,15709639.0,Uchechukwu,673.0,France,Male,28.0,5.0,0.0,2.0,0.0,0.0,158750.43,0.0
4843,15656822.0,Shih,762.0,Germany,Female,54.0,9.0,171490.78,1.0,1.0,0.0,91574.92,1.0
4844,15627203.0,Tseng,771.0,Germany,Male,27.0,4.0,162657.64,2.0,0.0,0.0,66799.28,0.0
4845,15651802.0,Onyekachi,697.0,France,Male,38.0,8.0,119024.75,1.0,1.0,1.0,72678.75,0.0
4846,15705663.0,Kornilova,559.0,France,Male,50.0,5.0,88798.34,1.0,0.0,0.0,176943.59,1.0
4847,15774872.0,Haddon,685.0,Spain,Female,47.0,4.0,0.0,1.0,1.0,1.0,110273.83,1.0
4848,15763063.0,Ting,710.0,Germany,Female,40.0,6.0,71829.34,1.0,1.0,0.0,143980.29,1.0
4849,15694200.0,Black,714.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,159418.1,0.0
4850,15610557.0,Piazza,583.0,France,Female,36.0,2.0,0.0,2.0,1.0,0.0,179908.71,0.0
4851,15798964.0,Cattaneo,558.0,France,Male,30.0,2.0,0.0,2.0,1.0,0.0,72462.25,0.0
4852,15638989.0,Chiu,683.0,Germany,Male,45.0,5.0,145981.87,1.0,1.0,0.0,122960.98,1.0
4853,15772777.0,Eluemuno,538.0,France,Male,48.0,5.0,0.0,2.0,1.0,1.0,167984.72,1.0
4854,15573851.0,Chiemenam,743.0,Germany,Male,31.0,4.0,123042.0,2.0,1.0,1.0,46635.11,0.0
4855,15774857.0,Aksenov,704.0,France,Female,46.0,10.0,0.0,2.0,1.0,1.0,161344.13,0.0
4856,15772421.0,Kornilova,676.0,Spain,Male,39.0,6.0,0.0,1.0,1.0,1.0,182059.28,0.0
4857,15671590.0,Macleod,719.0,Spain,Female,40.0,2.0,0.0,1.0,1.0,1.0,141756.32,0.0
4858,15754578.0,Genovese,639.0,France,Male,42.0,9.0,90721.52,1.0,1.0,1.0,166468.21,0.0
4859,15699446.0,Chiang,669.0,France,Male,31.0,7.0,90218.11,1.0,1.0,1.0,124592.84,0.0
4860,15571917.0,Y?,751.0,France,Female,20.0,9.0,0.0,2.0,1.0,0.0,176712.59,0.0
4861,15740494.0,O'Sullivan,785.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,132959.33,0.0
4862,15812191.0,Mazzanti,584.0,Spain,Female,23.0,9.0,0.0,2.0,1.0,0.0,58855.85,0.0
4863,15794413.0,Ch'ang,649.0,Germany,Male,34.0,9.0,108465.65,2.0,1.0,0.0,81778.72,0.0
4864,15705735.0,Ch'ang,806.0,France,Male,40.0,2.0,0.0,1.0,0.0,1.0,154491.38,0.0
4865,15719265.0,Baresi,752.0,Spain,Female,34.0,9.0,0.0,2.0,1.0,1.0,170518.83,0.0
4866,15713347.0,Fisk,567.0,France,Male,40.0,2.0,0.0,2.0,1.0,0.0,149814.68,0.0
4867,15710397.0,Hsing,593.0,France,Male,37.0,10.0,0.0,1.0,1.0,1.0,199478.05,0.0
4868,15682048.0,Macfarlan,498.0,Germany,Male,36.0,5.0,149134.54,2.0,1.0,1.0,113316.77,0.0
4869,15586870.0,Mazzi,603.0,Germany,Male,39.0,7.0,154962.99,2.0,1.0,1.0,149517.71,0.0
4870,15654074.0,Brown,743.0,France,Male,30.0,9.0,0.0,2.0,1.0,1.0,70550.0,0.0
4871,15672894.0,Chidiebele,711.0,Spain,Female,32.0,7.0,0.0,2.0,1.0,1.0,97794.71,0.0
4872,15748499.0,Ugochukwu,569.0,France,Female,33.0,7.0,0.0,2.0,0.0,1.0,64345.61,0.0
4873,15617482.0,Ch'iu,571.0,Germany,Male,25.0,0.0,109783.69,2.0,0.0,1.0,161814.81,0.0
4874,15594084.0,Yobachukwu,743.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,93835.64,0.0
4875,15789874.0,Piazza,652.0,France,Female,22.0,7.0,0.0,2.0,1.0,1.0,151645.96,0.0
4876,15767954.0,Chukwukadibia,757.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,176768.59,0.0
4877,15656592.0,Uspensky,679.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,61602.42,0.0
4878,15764206.0,Olisaemeka,629.0,France,Male,42.0,7.0,0.0,2.0,0.0,1.0,92381.01,0.0
4879,15752409.0,Onyekaozulu,668.0,France,Male,32.0,7.0,0.0,2.0,1.0,1.0,125962.02,0.0
4880,15757911.0,Martin,673.0,Germany,Female,37.0,3.0,113736.27,1.0,1.0,0.0,59093.39,1.0
4881,15726556.0,Fomin,607.0,France,Female,24.0,1.0,0.0,2.0,1.0,1.0,61312.15,0.0
4882,15806922.0,Wright,632.0,France,Female,27.0,5.0,0.0,2.0,1.0,0.0,582.53,0.0
4883,15733032.0,Chiabuotu,703.0,France,Male,46.0,9.0,0.0,2.0,1.0,0.0,53710.23,0.0
4884,15761622.0,Yefremova,708.0,France,Female,35.0,0.0,80780.16,1.0,0.0,0.0,88827.63,0.0
4885,15777830.0,Horsley,678.0,Spain,Female,33.0,4.0,120530.34,1.0,1.0,1.0,125898.79,0.0
